TxnDate,TransactionID,AccountNumber,AccountName,Debit,Credit,Currency
2020-03-03,TXN-20200303-000035,4001,Revenue,0.0,2057.72,USD
2020-03-03,TXN-20200303-000035,2200,Sales Tax Payable,0.0,169.76,USD
2020-03-03,TXN-20200303-000035,5000,Cost of Goods Sold,1099.12,0.0,USD
2020-03-03,TXN-20200303-000035,1200,Inventory,0.0,1099.12,USD
2020-03-03,TXN-20200303-000035,1200,Inventory,2056.15,0.0,USD
2020-03-03,TXN-20200303-000035,2000,Accounts Payable,0.0,2056.15,USD
2020-03-06,TXN-20200306-000035,1010,Cash,1075.34,0.0,USD
2020-03-06,TXN-20200306-000035,4010,Service Revenue,0.0,1075.34,USD
2020-03-06,TXN-20200306-000036,1010,Cash,2040.76,0.0,USD
2020-03-06,TXN-20200306-000036,4001,Revenue,0.0,1885.23,USD
2020-03-06,TXN-20200306-000036,2200,Sales Tax Payable,0.0,155.53,USD
2020-03-06,TXN-20200306-000036,5000,Cost of Goods Sold,1015.95,0.0,USD
2020-03-06,TXN-20200306-000036,1200,Inventory,0.0,1015.95,USD
2020-03-06,TXN-20200306-000036,1010,Cash,751.75,0.0,USD
2020-03-06,TXN-20200306-000036,1100,Accounts Receivable,0.0,751.75,USD
2020-03-07,TXN-20200307-000036,1010,Cash,685.02,0.0,USD
2020-03-07,TXN-20200307-000036,4001,Revenue,0.0,632.81,USD
2020-03-07,TXN-20200307-000036,2200,Sales Tax Payable,0.0,52.21,USD
2020-03-07,TXN-20200307-000037,5000,Cost of Goods Sold,368.0,0.0,USD
2020-03-07,TXN-20200307-000037,1200,Inventory,0.0,368.0,USD
2020-03-07,TXN-20200307-000037,1100,Accounts Receivable,1932.52,0.0,USD
2020-03-07,TXN-20200307-000037,4001,Revenue,0.0,1785.24,USD
2020-03-07,TXN-20200307-000037,2200,Sales Tax Payable,0.0,147.28,USD
2020-03-07,TXN-20200307-000037,5000,Cost of Goods Sold,1062.12,0.0,USD
2020-03-07,TXN-20200307-000037,1200,Inventory,0.0,1062.12,USD
2020-03-07,TXN-20200307-000037,1200,Inventory,1754.92,0.0,USD
2020-03-07,TXN-20200307-000037,1010,Cash,0.0,1754.92,USD
2020-03-08,TXN-20200308-000037,1100,Accounts Receivable,1174.39,0.0,USD
2020-03-08,TXN-20200308-000038,4001,Revenue,0.0,1084.89,USD
2020-03-08,TXN-20200308-000038,2200,Sales Tax Payable,0.0,89.5,USD
2020-03-08,TXN-20200308-000038,5000,Cost of Goods Sold,678.61,0.0,USD
2020-03-08,TXN-20200308-000038,1200,Inventory,0.0,678.61,USD
2020-03-08,TXN-20200308-000038,1200,Inventory,574.01,0.0,USD
2020-03-08,TXN-20200308-000038,2000,Accounts Payable,0.0,574.01,USD
2020-03-09,TXN-20200309-000038,1010,Cash,2324.34,0.0,USD
2020-03-09,TXN-20200309-000038,4001,Revenue,0.0,2147.2,USD
2020-03-09,TXN-20200309-000038,2200,Sales Tax Payable,0.0,177.14,USD
2020-03-09,TXN-20200309-000038,5000,Cost of Goods Sold,1255.99,0.0,USD
2020-03-09,TXN-20200309-000039,1200,Inventory,0.0,1255.99,USD
2020-03-09,TXN-20200309-000039,1010,Cash,2225.14,0.0,USD
2020-03-09,TXN-20200309-000039,4001,Revenue,0.0,2055.56,USD
2020-03-09,TXN-20200309-000039,2200,Sales Tax Payable,0.0,169.58,USD
2020-03-09,TXN-20200309-000039,5000,Cost of Goods Sold,1086.65,0.0,USD
2020-03-09,TXN-20200309-000039,1200,Inventory,0.0,1086.65,USD
2020-03-10,TXN-20200310-000039,1100,Accounts Receivable,771.98,0.0,USD
2020-03-10,TXN-20200310-000039,4010,Service Revenue,0.0,771.98,USD
2020-03-10,TXN-20200310-000039,1010,Cash,743.59,0.0,USD
2020-03-10,TXN-20200310-000039,4010,Service Revenue,0.0,743.59,USD
2020-03-10,TXN-20200310-000040,1010,Cash,1057.8,0.0,USD
2020-03-10,TXN-20200310-000040,1100,Accounts Receivable,0.0,1057.8,USD
2020-03-10,TXN-20200310-000040,1200,Inventory,1495.03,0.0,USD
2020-03-10,TXN-20200310-000040,2000,Accounts Payable,0.0,1495.03,USD
2020-03-13,TXN-20200313-000040,1100,Accounts Receivable,2935.01,0.0,USD
2020-03-13,TXN-20200313-000040,4001,Revenue,0.0,2711.33,USD
2020-03-13,TXN-20200313-000040,2200,Sales Tax Payable,0.0,223.68,USD
2020-03-13,TXN-20200313-000040,5000,Cost of Goods Sold,1603.48,0.0,USD
2020-03-13,TXN-20200313-000040,1200,Inventory,0.0,1603.48,USD
2020-03-13,TXN-20200313-000040,1010,Cash,1024.88,0.0,USD
2020-03-13,TXN-20200313-000041,4001,Revenue,0.0,946.77,USD
2020-03-13,TXN-20200313-000041,2200,Sales Tax Payable,0.0,78.11,USD
2020-03-13,TXN-20200313-000041,5000,Cost of Goods Sold,533.91,0.0,USD
2020-03-13,TXN-20200313-000041,1200,Inventory,0.0,533.91,USD
2020-03-13,TXN-20200313-000041,1010,Cash,2708.9,0.0,USD
2020-03-13,TXN-20200313-000041,4001,Revenue,0.0,2502.45,USD
2020-03-13,TXN-20200313-000041,2200,Sales Tax Payable,0.0,206.45,USD
2020-03-13,TXN-20200313-000041,5000,Cost of Goods Sold,1560.72,0.0,USD
2020-03-13,TXN-20200313-000041,1200,Inventory,0.0,1560.72,USD
2020-03-13,TXN-20200313-000041,1200,Inventory,1814.42,0.0,USD
2020-03-13,TXN-20200313-000042,2000,Accounts Payable,0.0,1814.42,USD
2020-03-14,TXN-20200314-000042,1100,Accounts Receivable,1252.24,0.0,USD
2020-03-14,TXN-20200314-000042,4001,Revenue,0.0,1156.8,USD
2020-03-14,TXN-20200314-000042,2200,Sales Tax Payable,0.0,95.44,USD
2020-03-14,TXN-20200314-000042,5000,Cost of Goods Sold,648.0,0.0,USD
2020-03-14,TXN-20200314-000042,1200,Inventory,0.0,648.0,USD
2020-03-14,TXN-20200314-000042,1010,Cash,778.87,0.0,USD
2020-03-14,TXN-20200314-000042,4010,Service Revenue,0.0,778.87,USD
2020-03-14,TXN-20200314-000042,1200,Inventory,1524.25,0.0,USD
2020-03-14,TXN-20200314-000042,2000,Accounts Payable,0.0,1524.25,USD
2020-03-15,TXN-20200315-000043,1010,Cash,1092.87,0.0,USD
2020-03-15,TXN-20200315-000043,4010,Service Revenue,0.0,1092.87,USD
2020-03-15,TXN-20200315-000043,1010,Cash,929.92,0.0,USD
2020-03-15,TXN-20200315-000043,1100,Accounts Receivable,0.0,929.92,USD
2020-03-15,TXN-20200315-000043,1200,Inventory,1574.2,0.0,USD
2020-03-15,TXN-20200315-000043,2000,Accounts Payable,0.0,1574.2,USD
2020-03-16,TXN-20200316-000043,1010,Cash,800.07,0.0,USD
2020-03-16,TXN-20200316-000043,1100,Accounts Receivable,0.0,800.07,USD
2020-03-17,TXN-20200317-000043,1010,Cash,1110.65,0.0,USD
2020-03-17,TXN-20200317-000043,4001,Revenue,0.0,1026.0,USD
2020-03-17,TXN-20200317-000044,2200,Sales Tax Payable,0.0,84.65,USD
2020-03-17,TXN-20200317-000044,5000,Cost of Goods Sold,646.37,0.0,USD
2020-03-17,TXN-20200317-000044,1200,Inventory,0.0,646.37,USD
2020-03-17,TXN-20200317-000044,1010,Cash,828.47,0.0,USD
2020-03-17,TXN-20200317-000044,4010,Service Revenue,0.0,828.47,USD
2020-03-17,TXN-20200317-000044,1100,Accounts Receivable,2641.67,0.0,USD
2020-03-17,TXN-20200317-000044,4001,Revenue,0.0,2440.34,USD
2020-03-17,TXN-20200317-000044,2200,Sales Tax Payable,0.0,201.33,USD
2020-03-17,TXN-20200317-000044,5000,Cost of Goods Sold,1422.11,0.0,USD
2020-03-17,TXN-20200317-000044,1200,Inventory,0.0,1422.11,USD
2020-03-17,TXN-20200317-000045,1010,Cash,699.82,0.0,USD
2020-03-17,TXN-20200317-000045,1100,Accounts Receivable,0.0,699.82,USD
2020-03-17,TXN-20200317-000045,1200,Inventory,1074.14,0.0,USD
2020-03-17,TXN-20200317-000045,1010,Cash,0.0,1074.14,USD
2020-03-17,TXN-20200317-000045,6600,Marketing Expense,273.76,0.0,USD
2020-03-17,TXN-20200317-000045,1010,Cash,0.0,273.76,USD
2020-03-20,TXN-20200320-000045,2000,Accounts Payable,956.85,0.0,USD
2020-03-20,TXN-20200320-000045,1010,Cash,0.0,956.85,USD
2020-03-21,TXN-20200321-000045,1010,Cash,819.89,0.0,USD
2020-03-21,TXN-20200321-000045,4010,Service Revenue,0.0,819.89,USD
2020-03-21,TXN-20200321-000046,1010,Cash,968.22,0.0,USD
2020-03-21,TXN-20200321-000046,4001,Revenue,0.0,894.43,USD
2020-03-21,TXN-20200321-000046,2200,Sales Tax Payable,0.0,73.79,USD
2020-03-21,TXN-20200321-000046,5000,Cost of Goods Sold,479.2,0.0,USD
2020-03-21,TXN-20200321-000046,1200,Inventory,0.0,479.2,USD
2020-03-21,TXN-20200321-000046,1010,Cash,1971.49,0.0,USD
2020-03-21,TXN-20200321-000046,4001,Revenue,0.0,1821.24,USD
2020-03-21,TXN-20200321-000046,2200,Sales Tax Payable,0.0,150.25,USD
2020-03-21,TXN-20200321-000046,5000,Cost of Goods Sold,1148.88,0.0,USD
2020-03-21,TXN-20200321-000046,1200,Inventory,0.0,1148.88,USD
2020-03-21,TXN-20200321-000047,6500,Office Supplies Expense,337.89,0.0,USD
2020-03-21,TXN-20200321-000047,1010,Cash,0.0,337.89,USD
2020-03-22,TXN-20200322-000047,1010,Cash,729.85,0.0,USD
2020-03-22,TXN-20200322-000047,1100,Accounts Receivable,0.0,729.85,USD
2020-03-23,TXN-20200323-000047,1010,Cash,762.46,0.0,USD
2020-03-23,TXN-20200323-000047,4010,Service Revenue,0.0,762.46,USD
2020-03-23,TXN-20200323-000047,1010,Cash,1147.87,0.0,USD
2020-03-23,TXN-20200323-000047,4001,Revenue,0.0,1060.39,USD
2020-03-23,TXN-20200323-000047,2200,Sales Tax Payable,0.0,87.48,USD
2020-03-23,TXN-20200323-000047,5000,Cost of Goods Sold,619.83,0.0,USD
2020-03-23,TXN-20200323-000048,1200,Inventory,0.0,619.83,USD
2020-03-23,TXN-20200323-000048,1010,Cash,739.78,0.0,USD
2020-03-23,TXN-20200323-000048,4001,Revenue,0.0,683.4,USD
2020-03-23,TXN-20200323-000048,2200,Sales Tax Payable,0.0,56.38,USD
2020-03-23,TXN-20200323-000048,5000,Cost of Goods Sold,422.89,0.0,USD
2020-03-23,TXN-20200323-000048,1200,Inventory,0.0,422.89,USD
2020-03-23,TXN-20200323-000048,1010,Cash,2663.12,0.0,USD
2020-03-23,TXN-20200323-000048,1100,Accounts Receivable,0.0,2663.12,USD
2020-03-24,TXN-20200324-000048,1010,Cash,1727.75,0.0,USD
2020-03-24,TXN-20200324-000048,4001,Revenue,0.0,1596.07,USD
2020-03-24,TXN-20200324-000049,2200,Sales Tax Payable,0.0,131.68,USD
2020-03-24,TXN-20200324-000049,5000,Cost of Goods Sold,851.25,0.0,USD
2020-03-24,TXN-20200324-000049,1200,Inventory,0.0,851.25,USD
2020-03-24,TXN-20200324-000049,1100,Accounts Receivable,1956.34,0.0,USD
2020-03-24,TXN-20200324-000049,4001,Revenue,0.0,1807.24,USD
2020-03-24,TXN-20200324-000049,2200,Sales Tax Payable,0.0,149.1,USD
2020-03-24,TXN-20200324-000049,5000,Cost of Goods Sold,1005.97,0.0,USD
2020-03-24,TXN-20200324-000049,1200,Inventory,0.0,1005.97,USD
2020-03-24,TXN-20200324-000049,1010,Cash,2562.88,0.0,USD
2020-03-24,TXN-20200324-000049,4001,Revenue,0.0,2367.56,USD
2020-03-24,TXN-20200324-000050,2200,Sales Tax Payable,0.0,195.32,USD
2020-03-24,TXN-20200324-000050,5000,Cost of Goods Sold,1464.6,0.0,USD
2020-03-24,TXN-20200324-000050,1200,Inventory,0.0,1464.6,USD
2020-03-24,TXN-20200324-000050,1010,Cash,157.67,0.0,USD
2020-03-24,TXN-20200324-000050,1100,Accounts Receivable,0.0,157.67,USD
2020-03-24,TXN-20200324-000050,1200,Inventory,1817.12,0.0,USD
2020-03-24,TXN-20200324-000050,2000,Accounts Payable,0.0,1817.12,USD
2020-03-27,TXN-20200327-000050,1010,Cash,855.3,0.0,USD
2020-03-27,TXN-20200327-000050,4001,Revenue,0.0,790.12,USD
2020-03-27,TXN-20200327-000050,2200,Sales Tax Payable,0.0,65.18,USD
2020-03-27,TXN-20200327-000051,5000,Cost of Goods Sold,483.52,0.0,USD
2020-03-27,TXN-20200327-000051,1200,Inventory,0.0,483.52,USD
2020-03-28,TXN-20200328-000051,1010,Cash,942.07,0.0,USD
2020-03-28,TXN-20200328-000051,4001,Revenue,0.0,870.27,USD
2020-03-28,TXN-20200328-000051,2200,Sales Tax Payable,0.0,71.8,USD
2020-03-28,TXN-20200328-000051,5000,Cost of Goods Sold,475.68,0.0,USD
2020-03-28,TXN-20200328-000051,1200,Inventory,0.0,475.68,USD
2020-03-28,TXN-20200328-000051,1010,Cash,1063.08,0.0,USD
2020-03-28,TXN-20200328-000051,1100,Accounts Receivable,0.0,1063.08,USD
2020-03-28,TXN-20200328-000051,6800,Software Subscriptions Expense,628.88,0.0,USD
2020-03-28,TXN-20200328-000052,1010,Cash,0.0,628.88,USD
2020-03-29,TXN-20200329-000052,1010,Cash,837.29,0.0,USD
2020-03-29,TXN-20200329-000052,4010,Service Revenue,0.0,837.29,USD
2020-03-29,TXN-20200329-000052,2000,Accounts Payable,1969.37,0.0,USD
2020-03-29,TXN-20200329-000052,1010,Cash,0.0,1969.37,USD
2020-03-31,TXN-20200331-000052,1010,Cash,1174.5,0.0,USD
2020-03-31,TXN-20200331-000052,4001,Revenue,0.0,1084.99,USD
2020-03-31,TXN-20200331-000052,2200,Sales Tax Payable,0.0,89.51,USD
2020-03-31,TXN-20200331-000052,5000,Cost of Goods Sold,686.28,0.0,USD
2020-03-31,TXN-20200331-000052,1200,Inventory,0.0,686.28,USD
2020-03-31,TXN-20200331-000053,1010,Cash,926.18,0.0,USD
2020-03-31,TXN-20200331-000053,4001,Revenue,0.0,855.59,USD
2020-03-31,TXN-20200331-000053,2200,Sales Tax Payable,0.0,70.59,USD
2020-03-31,TXN-20200331-000053,5000,Cost of Goods Sold,494.88,0.0,USD
2020-03-31,TXN-20200331-000053,1200,Inventory,0.0,494.88,USD
2020-03-31,TXN-20200331-000053,1010,Cash,2174.5,0.0,USD
2020-03-31,TXN-20200331-000053,1100,Accounts Receivable,0.0,2174.5,USD
2020-03-31,TXN-20200331-000053,1200,Inventory,1896.29,0.0,USD
2020-03-31,TXN-20200331-000053,2000,Accounts Payable,0.0,1896.29,USD
2020-03-31,TXN-20200331-000053,6600,Marketing Expense,310.35,0.0,USD
2020-03-31,TXN-20200331-000054,1010,Cash,0.0,310.35,USD
2020-04-03,TXN-20200403-000054,1010,Cash,655.13,0.0,USD
2020-04-03,TXN-20200403-000054,4001,Revenue,0.0,605.2,USD
2020-04-03,TXN-20200403-000054,2200,Sales Tax Payable,0.0,49.93,USD
2020-04-03,TXN-20200403-000054,5000,Cost of Goods Sold,367.91,0.0,USD
2020-04-03,TXN-20200403-000054,1200,Inventory,0.0,367.91,USD
2020-04-03,TXN-20200403-000054,1010,Cash,1718.06,0.0,USD
2020-04-03,TXN-20200403-000054,4001,Revenue,0.0,1587.12,USD
2020-04-03,TXN-20200403-000054,2200,Sales Tax Payable,0.0,130.94,USD
2020-04-03,TXN-20200403-000054,5000,Cost of Goods Sold,833.68,0.0,USD
2020-04-03,TXN-20200403-000055,1200,Inventory,0.0,833.68,USD
2020-04-03,TXN-20200403-000055,1200,Inventory,2705.94,0.0,USD
2020-04-03,TXN-20200403-000055,2000,Accounts Payable,0.0,2705.94,USD
2020-04-04,TXN-20200404-000055,1010,Cash,1491.34,0.0,USD
2020-04-04,TXN-20200404-000055,4001,Revenue,0.0,1377.68,USD
2020-04-04,TXN-20200404-000055,2200,Sales Tax Payable,0.0,113.66,USD
2020-04-04,TXN-20200404-000055,5000,Cost of Goods Sold,736.44,0.0,USD
2020-04-04,TXN-20200404-000055,1200,Inventory,0.0,736.44,USD
2020-04-04,TXN-20200404-000055,1010,Cash,1156.11,0.0,USD
2020-04-04,TXN-20200404-000055,4001,Revenue,0.0,1068.0,USD
2020-04-04,TXN-20200404-000056,2200,Sales Tax Payable,0.0,88.11,USD
2020-04-04,TXN-20200404-000056,5000,Cost of Goods Sold,657.57,0.0,USD
2020-04-04,TXN-20200404-000056,1200,Inventory,0.0,657.57,USD
2020-04-04,TXN-20200404-000056,1010,Cash,1558.55,0.0,USD
2020-04-04,TXN-20200404-000056,1100,Accounts Receivable,0.0,1558.55,USD
2020-04-04,TXN-20200404-000056,1200,Inventory,610.81,0.0,USD
2020-04-04,TXN-20200404-000056,2000,Accounts Payable,0.0,610.81,USD
2020-04-05,TXN-20200405-000056,1010,Cash,1443.07,0.0,USD
2020-04-05,TXN-20200405-000056,4001,Revenue,0.0,1333.09,USD
2020-04-05,TXN-20200405-000056,2200,Sales Tax Payable,0.0,109.98,USD
2020-04-05,TXN-20200405-000057,5000,Cost of Goods Sold,820.81,0.0,USD
2020-04-05,TXN-20200405-000057,1200,Inventory,0.0,820.81,USD
2020-04-05,TXN-20200405-000057,1010,Cash,991.78,0.0,USD
2020-04-05,TXN-20200405-000057,4001,Revenue,0.0,916.19,USD
2020-04-05,TXN-20200405-000057,2200,Sales Tax Payable,0.0,75.59,USD
2020-04-05,TXN-20200405-000057,5000,Cost of Goods Sold,493.9,0.0,USD
2020-04-05,TXN-20200405-000057,1200,Inventory,0.0,493.9,USD
2020-04-06,TXN-20200406-000057,1100,Accounts Receivable,1021.26,0.0,USD
2020-04-06,TXN-20200406-000057,4001,Revenue,0.0,943.43,USD
2020-04-06,TXN-20200406-000057,2200,Sales Tax Payable,0.0,77.83,USD
2020-04-06,TXN-20200406-000058,5000,Cost of Goods Sold,536.19,0.0,USD
2020-04-06,TXN-20200406-000058,1200,Inventory,0.0,536.19,USD
2020-04-06,TXN-20200406-000058,1010,Cash,793.72,0.0,USD
2020-04-06,TXN-20200406-000058,1100,Accounts Receivable,0.0,793.72,USD
2020-04-07,TXN-20200407-000058,1100,Accounts Receivable,557.92,0.0,USD
2020-04-07,TXN-20200407-000058,4001,Revenue,0.0,515.4,USD
2020-04-07,TXN-20200407-000058,2200,Sales Tax Payable,0.0,42.52,USD
2020-04-07,TXN-20200407-000058,5000,Cost of Goods Sold,269.29,0.0,USD
2020-04-07,TXN-20200407-000058,1200,Inventory,0.0,269.29,USD
2020-04-07,TXN-20200407-000058,1010,Cash,414.54,0.0,USD
2020-04-07,TXN-20200407-000059,1100,Accounts Receivable,0.0,414.54,USD
2020-04-10,TXN-20200410-000059,1100,Accounts Receivable,1311.52,0.0,USD
2020-04-10,TXN-20200410-000059,4001,Revenue,0.0,1211.57,USD
2020-04-10,TXN-20200410-000059,2200,Sales Tax Payable,0.0,99.95,USD
2020-04-10,TXN-20200410-000059,5000,Cost of Goods Sold,762.99,0.0,USD
2020-04-10,TXN-20200410-000059,1200,Inventory,0.0,762.99,USD
2020-04-10,TXN-20200410-000059,6800,Software Subscriptions Expense,265.92,0.0,USD
2020-04-10,TXN-20200410-000059,1010,Cash,0.0,265.92,USD
2020-04-11,TXN-20200411-000059,1010,Cash,792.87,0.0,USD
2020-04-11,TXN-20200411-000059,4001,Revenue,0.0,732.44,USD
2020-04-11,TXN-20200411-000060,2200,Sales Tax Payable,0.0,60.43,USD
2020-04-11,TXN-20200411-000060,5000,Cost of Goods Sold,422.34,0.0,USD
2020-04-11,TXN-20200411-000060,1200,Inventory,0.0,422.34,USD
2020-04-11,TXN-20200411-000060,1100,Accounts Receivable,1265.04,0.0,USD
2020-04-11,TXN-20200411-000060,4010,Service Revenue,0.0,1265.04,USD
2020-04-12,TXN-20200412-000060,1100,Accounts Receivable,2581.73,0.0,USD
2020-04-12,TXN-20200412-000060,4001,Revenue,0.0,2384.97,USD
2020-04-12,TXN-20200412-000060,2200,Sales Tax Payable,0.0,196.76,USD
2020-04-12,TXN-20200412-000060,5000,Cost of Goods Sold,1477.41,0.0,USD
2020-04-12,TXN-20200412-000060,1200,Inventory,0.0,1477.41,USD
2020-04-12,TXN-20200412-000061,1100,Accounts Receivable,504.92,0.0,USD
2020-04-12,TXN-20200412-000061,4010,Service Revenue,0.0,504.92,USD
2020-04-12,TXN-20200412-000061,1100,Accounts Receivable,1461.98,0.0,USD
2020-04-12,TXN-20200412-000061,4001,Revenue,0.0,1350.56,USD
2020-04-12,TXN-20200412-000061,2200,Sales Tax Payable,0.0,111.42,USD
2020-04-12,TXN-20200412-000061,5000,Cost of Goods Sold,816.99,0.0,USD
2020-04-12,TXN-20200412-000061,1200,Inventory,0.0,816.99,USD
2020-04-12,TXN-20200412-000061,2000,Accounts Payable,4488.61,0.0,USD
2020-04-12,TXN-20200412-000061,1010,Cash,0.0,4488.61,USD
2020-04-13,TXN-20200413-000061,1010,Cash,921.28,0.0,USD
2020-04-13,TXN-20200413-000062,4001,Revenue,0.0,851.07,USD
2020-04-13,TXN-20200413-000062,2200,Sales Tax Payable,0.0,70.21,USD
2020-04-13,TXN-20200413-000062,5000,Cost of Goods Sold,535.8,0.0,USD
2020-04-13,TXN-20200413-000062,1200,Inventory,0.0,535.8,USD
2020-04-13,TXN-20200413-000062,1200,Inventory,2043.87,0.0,USD
2020-04-13,TXN-20200413-000062,1010,Cash,0.0,2043.87,USD
2020-04-13,TXN-20200413-000062,6500,Office Supplies Expense,366.79,0.0,USD
2020-04-13,TXN-20200413-000062,1010,Cash,0.0,366.79,USD
2020-04-14,TXN-20200414-000062,1010,Cash,1295.14,0.0,USD
2020-04-14,TXN-20200414-000062,4010,Service Revenue,0.0,1295.14,USD
2020-04-17,TXN-20200417-000063,1100,Accounts Receivable,1356.35,0.0,USD
2020-04-17,TXN-20200417-000063,4001,Revenue,0.0,1252.98,USD
2020-04-17,TXN-20200417-000063,2200,Sales Tax Payable,0.0,103.37,USD
2020-04-17,TXN-20200417-000063,5000,Cost of Goods Sold,724.47,0.0,USD
2020-04-17,TXN-20200417-000063,1200,Inventory,0.0,724.47,USD
2020-04-17,TXN-20200417-000063,1100,Accounts Receivable,826.25,0.0,USD
2020-04-17,TXN-20200417-000063,4001,Revenue,0.0,763.28,USD
2020-04-17,TXN-20200417-000063,2200,Sales Tax Payable,0.0,62.97,USD
2020-04-17,TXN-20200417-000063,5000,Cost of Goods Sold,485.31,0.0,USD
2020-04-17,TXN-20200417-000063,1200,Inventory,0.0,485.31,USD
2020-04-17,TXN-20200417-000064,2000,Accounts Payable,446.5,0.0,USD
2020-04-17,TXN-20200417-000064,1010,Cash,0.0,446.5,USD
2020-04-17,TXN-20200417-000064,6800,Software Subscriptions Expense,233.86,0.0,USD
2020-04-17,TXN-20200417-000064,1010,Cash,0.0,233.86,USD
2020-04-18,TXN-20200418-000064,1010,Cash,1216.55,0.0,USD
2020-04-18,TXN-20200418-000064,4001,Revenue,0.0,1123.83,USD
2020-04-18,TXN-20200418-000064,2200,Sales Tax Payable,0.0,92.72,USD
2020-04-18,TXN-20200418-000064,5000,Cost of Goods Sold,632.18,0.0,USD
2020-04-18,TXN-20200418-000064,1200,Inventory,0.0,632.18,USD
2020-04-18,TXN-20200418-000064,1010,Cash,1820.73,0.0,USD
2020-04-18,TXN-20200418-000065,4001,Revenue,0.0,1681.97,USD
2020-04-18,TXN-20200418-000065,2200,Sales Tax Payable,0.0,138.76,USD
2020-04-18,TXN-20200418-000065,5000,Cost of Goods Sold,989.11,0.0,USD
2020-04-18,TXN-20200418-000065,1200,Inventory,0.0,989.11,USD
2020-04-18,TXN-20200418-000065,1010,Cash,1414.16,0.0,USD
2020-04-18,TXN-20200418-000065,4001,Revenue,0.0,1306.38,USD
2020-04-18,TXN-20200418-000065,2200,Sales Tax Payable,0.0,107.78,USD
2020-04-18,TXN-20200418-000065,5000,Cost of Goods Sold,766.42,0.0,USD
2020-04-18,TXN-20200418-000065,1200,Inventory,0.0,766.42,USD
2020-04-18,TXN-20200418-000065,2000,Accounts Payable,475.83,0.0,USD
2020-04-18,TXN-20200418-000066,1010,Cash,0.0,475.83,USD
2020-04-18,TXN-20200418-000066,6800,Software Subscriptions Expense,495.22,0.0,USD
2020-04-18,TXN-20200418-000066,1010,Cash,0.0,495.22,USD
2020-04-19,TXN-20200419-000066,1010,Cash,1557.81,0.0,USD
2020-04-19,TXN-20200419-000066,1100,Accounts Receivable,0.0,1557.81,USD
2020-04-20,TXN-20200420-000066,1100,Accounts Receivable,1602.04,0.0,USD
2020-04-20,TXN-20200420-000066,4001,Revenue,0.0,1479.94,USD
2020-04-20,TXN-20200420-000066,2200,Sales Tax Payable,0.0,122.1,USD
2020-04-20,TXN-20200420-000066,5000,Cost of Goods Sold,934.55,0.0,USD
2020-04-20,TXN-20200420-000066,1200,Inventory,0.0,934.55,USD
2020-04-20,TXN-20200420-000067,1010,Cash,963.33,0.0,USD
2020-04-20,TXN-20200420-000067,4001,Revenue,0.0,889.91,USD
2020-04-20,TXN-20200420-000067,2200,Sales Tax Payable,0.0,73.42,USD
2020-04-20,TXN-20200420-000067,5000,Cost of Goods Sold,511.88,0.0,USD
2020-04-20,TXN-20200420-000067,1200,Inventory,0.0,511.88,USD
2020-04-20,TXN-20200420-000067,1010,Cash,455.05,0.0,USD
2020-04-20,TXN-20200420-000067,4010,Service Revenue,0.0,455.05,USD
2020-04-21,TXN-20200421-000067,1100,Accounts Receivable,692.72,0.0,USD
2020-04-21,TXN-20200421-000067,4001,Revenue,0.0,639.93,USD
2020-04-21,TXN-20200421-000067,2200,Sales Tax Payable,0.0,52.79,USD
2020-04-21,TXN-20200421-000068,5000,Cost of Goods Sold,361.82,0.0,USD
2020-04-21,TXN-20200421-000068,1200,Inventory,0.0,361.82,USD
2020-04-21,TXN-20200421-000068,1010,Cash,2455.84,0.0,USD
2020-04-21,TXN-20200421-000068,4001,Revenue,0.0,2268.67,USD
2020-04-21,TXN-20200421-000068,2200,Sales Tax Payable,0.0,187.17,USD
2020-04-21,TXN-20200421-000068,5000,Cost of Goods Sold,1422.39,0.0,USD
2020-04-21,TXN-20200421-000068,1200,Inventory,0.0,1422.39,USD
2020-04-21,TXN-20200421-000068,1010,Cash,1289.69,0.0,USD
2020-04-21,TXN-20200421-000068,4001,Revenue,0.0,1191.4,USD
2020-04-21,TXN-20200421-000068,2200,Sales Tax Payable,0.0,98.29,USD
2020-04-21,TXN-20200421-000069,5000,Cost of Goods Sold,656.28,0.0,USD
2020-04-21,TXN-20200421-000069,1200,Inventory,0.0,656.28,USD
2020-04-21,TXN-20200421-000069,1010,Cash,1245.51,0.0,USD
2020-04-21,TXN-20200421-000069,1100,Accounts Receivable,0.0,1245.51,USD
2020-04-21,TXN-20200421-000069,1200,Inventory,607.28,0.0,USD
2020-04-21,TXN-20200421-000069,1010,Cash,0.0,607.28,USD
2020-04-21,TXN-20200421-000069,2000,Accounts Payable,779.94,0.0,USD
2020-04-21,TXN-20200421-000069,1010,Cash,0.0,779.94,USD
2020-04-24,TXN-20200424-000069,1100,Accounts Receivable,1728.66,0.0,USD
2020-04-24,TXN-20200424-000069,4001,Revenue,0.0,1596.91,USD
